zi,desc,pinyin,nstrokes,alias,is_radical,is_zi,is_traditional,desc_en,is_active
仪,,yi2,,儀,0,1,0,apparatus/rites/appearance/present/ceremony,1
匜,,yi2,,匜,0,1,0,washbasin with a tubular handle,1
咦,,yi2,,咦,0,1,0,expression of surprise,1
圯,,yi2,,圯,0,1,0,"bridge, bank",1
夷,,yi2,,夷,0,1,0,"non-Han people, esp. to the East of China/barbarians/to wipe out/to exterminate/to tear down/to raze",1
姨,,yi2,,姨,0,1,0,mother's sister/aunt,1
宜,,yi2,,宜,0,1,0,proper/should/suitable/appropriate,1
宧,,yi2,,宧,0,1,0,northeastern corner of a room,1
峓,,yi2,,峓,0,1,0,place name,1
嶷,,yi2,,嶷,0,1,0,name of a mountain in Hunan,1
彛,,yi2,,彛,0,1,0,variant of 彞|彝[yi2],1
彝,,yi2,,彞,0,1,0,ancient wine vessel/ancient sacrificial vessel/Yi ethnic group/normal nature of man/laws and rules,1
怡,,yi2,,怡,0,1,0,harmony/pleased,1
恞,,yi2,,恞,0,1,0,happy/joyous,1
暆,,yi2,,暆,0,1,0,(of the sun) declining,1
杝,,yi2,,杝,0,1,0,(tree),1
柂,,yi2,,柂,0,1,0,(literary) (botany) (a species of linden whose timber was used to make coffins in ancient times),1
栘,,yi2,,栘,0,1,0,shadbush or shadberry (genus Amelanchier)/name for a stable during the Han Dynasty,1
桋,,yi2,,桋,0,1,0,(tree),1
椸,,yi2,,椸,0,1,0,clothes-horse,1
瓵,,yi2,,瓵,0,1,0,earthen jar,1
疑,,yi2,,疑,0,1,0,to doubt/to suspect,1
痍,,yi2,,痍,0,1,0,bruise/sores,1
眙,,yi2,,眙,0,1,0,place name,1
移,,yi2,,移,0,1,0,to move/to shift/to change/to alter/to remove,1
簃,,yi2,,簃,0,1,0,small house connected to large one,1
胰,,yi2,,胰,0,1,0,pancreas,1
荑,,yi2,,荑,0,1,0,to weed,1
袲,,yi2,,袲,0,1,0,place name,1
觺,,yi2,,觺,0,1,0,(of animal horn) sharp,1
訑,,yi2,,訑,0,1,0,arrogant/mean,1
诒,,yi2,,詒,0,1,0,(archaic) to present/to bequeath/variant of 貽|贻[yi2],1
貤,,yi2,,貤,0,1,0,to promote/to reward,1
贻,,yi2,,貽,0,1,0,to present/to bequeath,1
迆,,yi2,,迆,0,1,0,variant of 迤[yi2],1
迤,,yi2,,迤,0,1,0,winding,1
迻,,yi2,,迻,0,1,0,to shift/to transfer,1
遗,,yi2,,遺,0,1,0,(bound form) to leave behind,1
酏,,yi2,,酏,0,1,0,elixirs/sweet wine,1
颐,,yi2,,頤,0,1,0,cheek/lower cheek/chin/jaw/to nourish,1
饴,,yi2,,飴,0,1,0,maltose syrup,1
以,,yi3,,㕥,0,1,0,old variant of 以[yi3],1
以,,yi3,,㠯,0,1,0,old variant of 以[yi3],1
乙,,yi3,,乙,0,1,0,"second of the ten Heavenly Stems 十天干[shi2 tian1 gan1]/second in order/letter ""B"" or Roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc/second party (in legal contract, usually 乙方[yi3 fang1], as opposed to 甲方[jia3 fang1])/ethyl/bent/winding/radical in Chinese characters (Kangxi radical 5)/ancient Chinese compass point: 105°",1
以,,yi3,,以,0,1,0,to use/by means of/according to/in order to/because of/at (a certain date or place),1
倚,,yi3,,倚,0,1,0,to lean on/to rely upon,1
偯,,yi3,,偯,0,1,0,to sob/wail,1
尾,,yi3,,尾,0,1,0,horse's tail/pointed posterior section of a locust etc,1
已,,yi3,,已,0,1,0,already/to stop/then/afterwards,1
扆,,yi3,,扆,0,1,0,screen,1
攺,,yi3,,攺,0,1,0,a kind of metal or jade ornament worn in ancient times to ward off evil spirits,1
旖,,yi3,,旖,0,1,0,fluttering of flag,1
椅,,yi3,,椅,0,1,0,chair,1
檥,,yi3,,檥,0,1,0,variant of 艤|舣[yi3],1
矣,,yi3,,矣,0,1,0,"classical final particle, similar to modern 了[le5]",1
舣,,yi3,,艤,0,1,0,to moor a boat to the bank,1
苡,,yi3,,苡,0,1,0,common plantain (Plantago major),1
螘,,yi3,,螘,0,1,0,ant/variant of 蟻|蚁[yi3],1
蚁,,yi3,,蟻,0,1,0,ant,1
轙,,yi3,,轙,0,1,0,rings on the yokes,1
迆,,yi3,,迆,0,1,0,variant of 迤[yi3],1
迤,,yi3,,迤,0,1,0,extending to,1
钇,,yi3,,釔,0,1,0,yttrium (chemistry),1
𫖮,,yi3,,顗,0,1,0,pleasing/respectful manner,1
鳦,,yi3,,鳦,0,1,0,a swallow (bird),1
𬺈,,yi3,,齮,0,1,0,to bite,1
㑊,,yi4,,㑊,0,1,0,used in 解㑊[xie4 yi4],1
乂,,yi4,,乂,0,1,0,to regulate/to govern/to control/to mow,1
亄,,yi4,,亄,0,1,0,covetous; greedy; stingy,1
亦,,yi4,,亦,0,1,0,also,1
仡,,yi4,,仡,0,1,0,strong/brave,1
伇,,yi4,,伇,0,1,0,old variant of 役[yi4],1
佚,,yi4,,佚,0,1,0,lost/missing/forsaken/dissolute/(of a woman) beautiful/fault/offense/hermit/variant of 逸[yi4],1
佾,,yi4,,佾,0,1,0,row of dancers at sacrifices,1
亿,,yi4,,億,0,1,0,100 million,1
刈,,yi4,,刈,0,1,0,mow,1
劓,,yi4,,劓,0,1,0,cut off the nose,1
劮,,yi4,,劮,0,1,0,old variant of 逸[yi4]/leisurely,1
勚,,yi4,,勩,0,1,0,(literary) toilsome/laborious/(of an edge etc) worn out/blunt,1
唈,,yi4,,唈,0,1,0,palpitation/short breathing,1
嗌,,yi4,,嗌,0,1,0,(literary) the throat/(literary) (military) choke point,1
呓,,yi4,,囈,0,1,0,to talk in one's sleep,1
圛,,yi4,,圛,0,1,0,mist rolling upwards,1
埶,,yi4,,埶,0,1,0,skill/art,1
埸,,yi4,,埸,0,1,0,border,1
奕,,yi4,,奕,0,1,0,abundant/graceful,1
嫕,,yi4,,嫕,0,1,0,compliant/yielding/easygoing,1
屹,,yi4,,屹,0,1,0,high and steep,1
峄,,yi4,,嶧,0,1,0,name of hills in Shandong,1
帟,,yi4,,帟,0,1,0,canopy,1
廙,,yi4,,廙,0,1,0,yurt/(literary) respectful/prudent,1
弈,,yi4,,弈,0,1,0,ancient name for go (Chinese board game),1
弋,,yi4,,弋,0,1,0,to shoot,1
役,,yi4,,役,0,1,0,forced labor/corvée/obligatory task/military service/to use as servant/to enserf/servant (old)/war/campaign/battle,1
悒,,yi4,,悒,0,1,0,anxiety/worry,1
意,,yi4,,意,0,1,0,idea/meaning/thought/to think/wish/desire/intention/to expect/to anticipate,1
忆,,yi4,,憶,0,1,0,to recollect/to remember/memory,1
怿,,yi4,,懌,0,1,0,pleased/rejoice,1
懿,,yi4,,懿,0,1,0,(literary) exemplary; virtuous,1
抑,,yi4,,抑,0,1,0,to restrain/to restrict/to keep down/or,1
挹,,yi4,,挹,0,1,0,(literary) to scoop up; to ladle out/(literary) to draw toward oneself,1
斁,,yi4,,斁,0,1,0,to be weary of,1
易,,yi4,,易,0,1,0,"easy/amiable/to change/to exchange/prefix corresponding to the English adjective suffix ""-able"" or ""-ible""",1
曀,,yi4,,曀,0,1,0,obscure/sun hidden by clouds,1
杙,,yi4,,杙,0,1,0,post for tethering animals,1
枻,,yi4,,枻,0,1,0,oar/stand for correcting a bow,1
檍,,yi4,,檍,0,1,0,Quercus glauca,1
殪,,yi4,,殪,0,1,0,to exterminate,1
殹,,yi4,,殹,0,1,0,(archaic) (meaning unclear)/(final particle),1
毅,,yi4,,毅,0,1,0,firm and resolute/staunch,1
泆,,yi4,,泆,0,1,0,"licentious, libertine, dissipate",1
浥,,yi4,,浥,0,1,0,damp/moist,1
溢,,yi4,,溢,0,1,0,to overflow/(literary) excessive/old variant of 鎰|镒[yi4],1
熠,,yi4,,熠,0,1,0,to glow/to flash,1
熤,,yi4,,熤,0,1,0,(person),1
燚,,yi4,,燚,0,1,0,to blaze/(used in given names),1
燡,,yi4,,燡,0,1,0,blazing/radiant,1
异,,yi4,,異,0,1,0,different/other/hetero-/unusual/strange/surprising/to distinguish/to separate/to discriminate,1
疫,,yi4,,疫,0,1,0,epidemic/plague,1
瘗,,yi4,,瘞,0,1,0,bury/sacrifice,1
癔,,yi4,,癔,0,1,0,see 癔病[yi4 bing4],1
益,,yi4,,益,0,1,0,benefit/profit/advantage/beneficial/to increase/to add/all the more,1
睪,,yi4,,睪,0,1,0,to spy out,1
翳,,yi4,,瞖,0,1,0,variant of 翳[yi4],1
缢,,yi4,,縊,0,1,0,(literary) to die by hanging or strangulation,1
绎,,yi4,,繹,0,1,0,continuous/to interpret/to unravel/to draw silk (old),1
义,,yi4,,義,0,1,0,"justice/righteousness/meaning/foster (father etc)/adopted/artificial (tooth, limb etc)/relationship/friendship",1
翊,,yi4,,翊,0,1,0,assist/ready to fly/respect,1
翌,,yi4,,翌,0,1,0,bright/tomorrow,1
翳,,yi4,,翳,0,1,0,feather screen/to screen/to shade/cataract,1
翼,,yi4,,翼,0,1,0,wing/area surrounding the bullseye of a target/to assist/one of the 28 constellations of Chinese astronomy/old variant of 翌,1
肄,,yi4,,肄,0,1,0,to learn/to practice or study (old),1
肊,,yi4,,肊,0,1,0,variant of 臆[yi4],1
臆,,yi4,,臆,0,1,0,(bound form) chest/breast/inner feelings/subjective,1
艗,,yi4,,艗,0,1,0,bow of a Chinese boat,1
艾,,yi4,,艾,0,1,0,to mow/to cut/to reap/to redress,1
芸,,yi4,,芸,0,1,0,Japanese variant of 藝|艺[yi4],1
蓺,,yi4,,蓺,0,1,0,skill/art,1
薏,,yi4,,薏,0,1,0,see 薏苡[yi4 yi3],1
藙,,yi4,,藙,0,1,0,Zanthoxylum ailanthoides,1
艺,,yi4,,藝,0,1,0,skill/art,1
𬟁,,yi4,,虉,0,1,0,see 虉草|𬟁草[yi4 cao3],1
蛡,,yi4,,蛡,0,1,0,hive/honeycomb,1
蜴,,yi4,,蜴,0,1,0,see 蜥蜴[xi1 yi4],1
螠,,yi4,,螠,0,1,0,echiuroid (spoon worm),1
衣,,yi4,,衣,0,1,0,to dress/to wear/to put on (clothes),1
裔,,yi4,,裔,0,1,0,descendants/frontier,1
裛,,yi4,,裛,0,1,0,to wrap and bind/damp/dripping/wet/a book bag,1
襼,,yi4,,襼,0,1,0,sleeve of dress,1
訳,,yi4,,訳,0,1,0,Japanese variant of 譯|译[yi4],1
诣,,yi4,,詣,0,1,0,to go (to visit a superior)/one's current attainment in learning or art,1
谊,,yi4,,誼,0,1,0,friendship/also pr. [yi2],1
谥,,yi4,,謚,0,1,0,smiling face,1
译,,yi4,,譯,0,1,0,to translate/to interpret,1
议,,yi4,,議,0,1,0,to comment on/to discuss/to suggest,1
豷,,yi4,,豷,0,1,0,breathing of pigs,1
轶,,yi4,,軼,0,1,0,"to excel/to surpass/to be scattered/variant of 逸[yi4], leisurely",1
逸,,yi4,,逸,0,1,0,to escape/leisurely/outstanding,1
邑,,yi4,,邑,0,1,0,city/village,1
醳,,yi4,,醳,0,1,0,fine wine/to award with (food and drink),1
镒,,yi4,,鎰,0,1,0,ancient unit of weight equal to 20 or 24 liang 兩|两[liang3],1
镱,,yi4,,鐿,0,1,0,ytterbium (chemistry),1
饐,,yi4,,饐,0,1,0,rancid,1
駅,,yi4,,駅,0,1,0,Japanese variant of 驛|驿[yi4],1
驿,,yi4,,驛,0,1,0,post horse/relay station,1
鶂,,yi4,,鶂,0,1,0,hawk,1
鹢,,yi4,,鷁,0,1,0,a kind of aquatic bird,1
鹝,,yi4,,鷊,0,1,0,pheasant/turkey/old variant of 鷁|鹢[yi4],1
鷾,,yi4,,鷾,0,1,0,a swallow,1
黓,,yi4,,黓,0,1,0,black,1
侌,,yin1,,侌,0,1,0,old variant of 陰|阴[yin1],1
喑,,yin1,,喑,0,1,0,mute,1
因,,yin1,,囙,0,1,0,old variant of 因[yin1],1
因,,yin1,,因,0,1,0,cause/reason/because,1
垔,,yin1,,垔,0,1,0,to restrain/to dam a stream and change its direction/a mound,1
堙,,yin1,,堙,0,1,0,bury/mound/to dam/close,1
姻,,yin1,,姻,0,1,0,marriage connections,1
姻,,yin1,,婣,0,1,0,variant of 姻[yin1],1
愔,,yin1,,愔,0,1,0,peaceful/solemn,1
慇,,yin1,,慇,0,1,0,solicitous,1
殷,,yin1,,殷,0,1,0,flourishing/abundant/earnest/hospitable,1
氤,,yin1,,氤,0,1,0,generative forces/magic emanation,1
洇,,yin1,,洇,0,1,0,to soak/to blotch/to splotch,1
湮,,yin1,,湮,0,1,0,variant of 洇[yin1],1
瘖,,yin1,,瘖,0,1,0,mute,1
禋,,yin1,,禋,0,1,0,sacrifice,1
筃,,yin1,,筃,0,1,0,a kind of bamboo/old variant of 茵[yin1],1
𬘡,,yin1,,絪,0,1,0,generative force/magic emanation,1
茵,,yin1,,茵,0,1,0,mattress,1
裀,,yin1,,裀,0,1,0,mat/underclothing,1
铟,,yin1,,銦,0,1,0,indium (chemistry),1
𬮱,,yin1,,闉,0,1,0,inner gates,1
阴,,yin1,,陰,0,1,0,overcast (weather)/cloudy/shady/Yin (the negative principle of Yin and Yang)/negative (electric.)/feminine/moon/implicit/hidden/genitalia,1
堙,,yin1,,陻,0,1,0,variant of 堙[yin1]/to block,1
阴,,yin1,,隂,0,1,0,variant of 陰|阴[yin1],1
霒,,yin1,,霒,0,1,0,old variant of 陰|阴[yin1],1
鞇,,yin1,,鞇,0,1,0,variant of 茵[yin1],1
音,,yin1,,音,0,1,0,sound/noise/note (of musical scale)/tone/news/syllable/reading (phonetic value of a character),1
骃,,yin1,,駰,0,1,0,iron-gray (horse),1
冘,,yin2,,冘,0,1,0,to go forward/to advance,1
吟,,yin2,,吟,0,1,0,to chant/to recite/to moan/to groan/cry (of certain animals and insects)/song (ancient poem),1
吟,,yin2,,唫,0,1,0,old variant of 吟[yin2],1
唫,,yin2,,唫,0,1,0,variant of 崟[yin2],1
嚚,,yin2,,嚚,0,1,0,insincere/stupid,1
垠,,yin2,,垠,0,1,0,limit/border/river bank,1
夤,,yin2,,夤,0,1,0,late at night,1
婬,,yin2,,婬,0,1,0,"obscene, licentious, lewd",1
寅,,yin2,,寅,0,1,0,"3rd earthly branch: 3-5 a.m., 1st solar month (4th February-5th March), year of the Tiger/ancient Chinese compass point: 60°",1
崟,,yin2,,崟,0,1,0,high/rugged mountains/steep,1
崯,,yin2,,崯,0,1,0,variant of 崟[yin2],1
殥,,yin2,,殥,0,1,0,remote/outlying,1
淫,,yin2,,淫,0,1,0,excess/excessive/wanton/lewd/lascivious/obscene/depraved,1
淫,,yin2,,滛,0,1,0,variant of 淫[yin2],1
狺,,yin2,,狺,0,1,0,snarling of dogs,1
訚,,yin2,,誾,0,1,0,respectful/to speak gently,1
鄞,,yin2,,鄞,0,1,0,name of a district in Zhejiang,1
银,,yin2,,銀,0,1,0,silver/silver-colored/relating to money or currency,1
霪,,yin2,,霪,0,1,0,heavy rain,1
龂,,yin2,,齗,0,1,0,old variant of 齦|龈[yin2],1
龈,,yin2,,齦,0,1,0,gums (of the teeth),1
㐆,,yin3,,㐆,0,1,0,component in Chinese character 殷[yin1],1
㥯,,yin3,,㥯,0,1,0,cautious,1
饮,,yin3,,㱃,0,1,0,old variant of 飲|饮[yin3],1
听,,yin3,,听,0,1,0,smile (archaic),1
吲,,yin3,,吲,0,1,0,used in 吲哚[yin3 duo3],1
尹,,yin3,,尹,0,1,0,to administer/to oversee/to run/magistrate (old),1
廴,,yin3,,廴,0,1,0,"""long stride"" radical in Chinese characters (Kangxi radical 54), occurring in 建, 延, 廷 etc",1
引,,yin3,,引,0,1,0,"to draw (e.g. a bow)/to pull/to stretch sth/to extend/to lengthen/to involve or implicate in/to attract/to lead/to guide/to leave/to provide evidence or justification for/old unit of distance equal to 10 丈[zhang4], one-thirtieth of a km or 33.33 meters",1
檃,,yin3,,檃,0,1,0,tool used for shaping wood (old),1
櫽,,yin3,,櫽,0,1,0,tool used for shaping wood (old)/old variant of 檃[yin3],1
殷,,yin3,,殷,0,1,0,roll of thunder,1
瘾,,yin3,,癮,0,1,0,addiction/craving,1
磤,,yin3,,磤,0,1,0,(onom.) sound of thunder,1
𬙂,,yin3,,縯,0,1,0,long,1
蚓,,yin3,,蚓,0,1,0,earthworm,1
螾,,yin3,,螾,0,1,0,the earthworm,1
隠,,yin3,,隠,0,1,0,Japanese variant of 隱|隐[yin3],1
隐,,yin3,,隱,0,1,0,secret/hidden/concealed/(prefix) crypto-,1
靷,,yin3,,靷,0,1,0,traces (of a carriage),1
飮,,yin3,,飮,0,1,0,variant of 飲|饮[yin3],1
饮,,yin3,,飲,0,1,0,to drink,1
印,,yin4,,印,0,1,0,to print/to mark/to engrave/a seal/a print/a stamp/a mark/a trace/image,1
荫,,yin4,,廕,0,1,0,"variant of 蔭|荫[yin4], shade",1
慭,,yin4,,憖,0,1,0,(literary) to wish; to prefer to/(literary) to incur damage or loss,1
窨,,yin4,,窨,0,1,0,cellar,1
胤,,yin4,,胤,0,1,0,descendant/heir/offspring/posterity/to inherit,1
茚,,yin4,,茚,0,1,0,indene (chemistry),1
荫,,yin4,,蔭,0,1,0,shade,1
隐,,yin4,,隱,0,1,0,to lean upon,1
饮,,yin4,,飲,0,1,0,to give (animals) water to drink,1
䲟,,yin4,,鮣,0,1,0,shark sucker (Echeneis naucrates),1
嘤,,ying1,,嚶,0,1,0,calling of birds,1
媖,,ying1,,媖,0,1,0,(complimentary name for a woman),1
嫈,,ying1,,嫈,0,1,0,attentively/carefully,1
婴,,ying1,,嬰,0,1,0,infant/baby,1
应,,ying1,,應,0,1,0,to agree (to do sth)/should/ought to/must/(legal) shall,1
撄,,ying1,,攖,0,1,0,oppose/to attack,1
朠,,ying1,,朠,0,1,0,color of the moon,1
桜,,ying1,,桜,0,1,0,Japanese variant of 櫻|樱[ying1],1
樱,,ying1,,櫻,0,1,0,cherry,1
煐,,ying1,,煐,0,1,0,(used in names)/British thermal unit (BTU),1
瑛,,ying1,,瑛,0,1,0,(crystal)/lustrous,1
璎,,ying1,,瓔,0,1,0,necklace,1
甇,,ying1,,甇,0,1,0,earthen jar with long neck,1
罂,,ying1,,甖,0,1,0,variant of 罌|罂[ying1],1
缨,,ying1,,纓,0,1,0,tassel/sth shaped like a tassel (e.g. a leaf etc)/ribbon,1
罃,,ying1,,罃,0,1,0,earthen jar with long neck,1
罂,,ying1,,罌,0,1,0,earthen jar with small mouth,1
膺,,ying1,,膺,0,1,0,breast/receive,1
英,,ying1,,英,0,1,0,hero/outstanding/excellent/(literary) flower/blossom,1
锳,,ying1,,鍈,0,1,0,(onom.) ring/tinkle,1
霙,,ying1,,霙,0,1,0,sleet/snowflakes,1
韺,,ying1,,韺,0,1,0,music of legendary emperor Gu,1
莺,,ying1,,鶯,0,1,0,oriole or various birds of the Sylvidae family including warblers,1
鹰,,ying1,,鷹,0,1,0,eagle/falcon/hawk,1
莺,,ying1,,鸎,0,1,0,variant of 鶯|莺[ying1],1
鹦,,ying1,,鸚,0,1,0,parrot,1
営,,ying2,,営,0,1,0,Japanese variant of 營|营,1
茔,,ying2,,塋,0,1,0,a grave,1
嬴,,ying2,,嬴,0,1,0,"old variant of 贏|赢[ying2], to win, to profit/old variant of 盈[ying2], full",1
𫶕,,ying2,,巆,0,1,0,used in 岭巆|岭𫶕[ling2 ying2],1
楹,,ying2,,楹,0,1,0,pillar,1
溁,,ying2,,濚,0,1,0,(archaic) (of water) to swirl; to eddy/(used in place names),1
滢,,ying2,,瀅,0,1,0,clear/limpid (of water),1
瀛,,ying2,,瀛,0,1,0,ocean,1
潆,,ying2,,瀠,0,1,0,eddy/small river,1
荧,,ying2,,熒,0,1,0,a glimmer/glimmering/twinkling/fluorescence/phosphorescence/perplexed/dazzled and confused/planet Mars (arch.),1
营,,ying2,,營,0,1,0,camp/barracks/battalion/to build/to operate/to manage/to strive for,1
莹,,ying2,,瑩,0,1,0,luster of gems,1
盈,,ying2,,盈,0,1,0,full/filled/surplus,1
籝,,ying2,,籝,0,1,0,old variant of 籯[ying2],1
籯,,ying2,,籯,0,1,0,slender basket for chopsticks,1
萦,,ying2,,縈,0,1,0,wind around,1
蛍,,ying2,,蛍,0,1,0,Japanese variant of 螢|萤,1
萤,,ying2,,螢,0,1,0,firefly/glow-worm,1
蝇,,ying2,,蠅,0,1,0,fly/musca/CL:隻|只[zhi1],1
謍,,ying2,,謍,0,1,0,humming sound,1
赢,,ying2,,贏,0,1,0,to beat/to win/to profit,1
迎,,ying2,,迎,0,1,0,to welcome; to meet/to forge ahead (esp. in the face of difficulties); to meet face to face,1
蓥,,ying2,,鎣,0,1,0,polish,1
影,,ying3,,影,0,1,0,picture/image/film/movie/photograph/reflection/shadow/trace,1
颍,,ying3,,潁,0,1,0,grain husk/tip of sth short and slender,1
瘿,,ying3,,癭,0,1,0,goiter/knob on tree,1
矨,,ying3,,矨,0,1,0,short and small,1
颖,,ying3,,穎,0,1,0,head of grain/husk/tip/point/clever/gifted/outstanding,1
颕,,ying3,,頴,0,1,0,old variant of 穎|颖[ying3],1
媵,,ying4,,媵,0,1,0,maid escorting bride to new home/concubine,1
応,,ying4,,応,0,1,0,Japanese variant of 應|应,1
应,,ying4,,應,0,1,0,to answer/to respond/to comply with/to deal or cope with,1
映,,ying4,,映,0,1,0,to reflect (light)/to shine/to project (an image onto a screen etc),1
映,,ying4,,暎,0,1,0,old variant of 映[ying4],1
硬,,ying4,,硬,0,1,0,hard; stiff; solid/(fig.) strong; firm/resolutely; uncompromisingly/laboriously; with great difficulty/good (quality); able (person)/(of food) filling; substantial,1
賏,,ying4,,賏,0,1,0,pearls or shells strung together,1
唷,,yo1,,唷,0,1,0,(interjection expressing surprise) Oh!/My!,1
哟,,yo1,,喲,0,1,0,Oh! (interjection indicating slight surprise),1
唷,,yo5,,唷,0,1,0,"final particle expressing exhortation, admiration etc",1
哟,,yo5,,喲,0,1,0,(sentence-final particle expressing exhortation)/(syllable filler in a song),1
佣,,yong1,,傭,0,1,0,to hire/to employ/servant/hired laborer/domestic help,1
嗈,,yong1,,嗈,0,1,0,to choke,1
墉,,yong1,,墉,0,1,0,fortified wall/city wall,1
壅,,yong1,,壅,0,1,0,to obstruct/to stop up/to heap soil around the roots of a plant,1
庸,,yong1,,庸,0,1,0,ordinary/to use,1
廱,,yong1,,廱,0,1,0,harmonious,1
慵,,yong1,,慵,0,1,0,lethargic,1
拥,,yong1,,擁,0,1,0,to hold in one's arms; to embrace/to surround; to gather around/to throng; to swarm/(bound form) to support (as in 擁護|拥护[yong1 hu4])/(literary) to have; to possess/Taiwan pr. [yong3],1
灉,,yong1,,灉,0,1,0,name of a river/sluice,1
癕,,yong1,,癕,0,1,0,old variant of 癰|痈[yong1],1
痈,,yong1,,癰,0,1,0,carbuncle,1
臃,,yong1,,臃,0,1,0,see 臃腫|臃肿[yong1 zhong3],1
邕,,yong1,,邕,0,1,0,city surrounded by a moat/old variant of 雍[yong1]/old variant of 壅[yong1],1
镛,,yong1,,鏞,0,1,0,large bell,1
雍,,yong1,,雍,0,1,0,harmony,1
雍,,yong1,,雝,0,1,0,old variant of 雍[yong1],1
饔,,yong1,,饔,0,1,0,(literary) cooked food/breakfast,1
鳙,,yong1,,鱅,0,1,0,see 鱅魚|鳙鱼[yong1 yu2],1
喁,,yong2,,喁,0,1,0,breathing (of fish),1
颙,,yong2,,顒,0,1,0,grand/majestic/just/stern,1
鰫,,yong2,,鰫,0,1,0,bighead carp,1
俑,,yong3,,俑,0,1,0,wooden figures buried with the dead,1
勇,,yong3,,勇,0,1,0,brave,1
勈,,yong3,,勈,0,1,0,old variant of 勇[yong3],1
埇,,yong3,,埇,0,1,0,raised path,1
恿,,yong3,,恿,0,1,0,to urge/to incite,1
悀,,yong3,,悀,0,1,0,to be angry/to like/variant of 湧|涌[yong3],1
恿,,yong3,,惥,0,1,0,old variant of 恿[yong3],1
愑,,yong3,,愑,0,1,0,variant of 悀[yong3],1
恿,,yong3,,慂,0,1,0,old variant of 恿[yong3],1
栐,,yong3,,栐,0,1,0,(archaic) a kind of tree whose timber was used to make ceremonial tablets 笏[hu4],1
永,,yong3,,永,0,1,0,forever/always/perpetual,1
泳,,yong3,,泳,0,1,0,swimming/to swim,1
涌,,yong3,,涌,0,1,0,variant of 湧|涌[yong3],1
涌,,yong3,,湧,0,1,0,to bubble up/to rush forth,1
甬,,yong3,,甬,0,1,0,path screened by walls on both sides,1
禜,,yong3,,禜,0,1,0,sacrifice,1
蛹,,yong3,,蛹,0,1,0,chrysalis/pupa,1
咏,,yong3,,詠,0,1,0,to sing,1
踊,,yong3,,踊,0,1,0,leap,1
踊,,yong3,,踴,0,1,0,leap,1
佣,,yong4,,佣,0,1,0,commission (for middleman)/brokerage fee,1
用,,yong4,,用,0,1,0,to use/to employ/to have to/to eat or drink/expense or outlay/usefulness/hence/therefore,1
醟,,yong4,,醟,0,1,0,to drink to excess/dissolute,1
优,,you1,,優,0,1,0,excellent/superior,1
呦,,you1,,呦,0,1,0,Oh! (exclamation of dismay etc)/used in 呦呦[you1 you1],1
幽,,you1,,幽,0,1,0,remote/hidden away/secluded/serene/peaceful/to imprison/in superstition indicates the underworld/ancient district spanning Liaonang and Hebei provinces,1
悠,,you1,,悠,0,1,0,long or drawn out/remote in time or space/leisurely/to swing/pensive/worried,1
忧,,you1,,憂,0,1,0,to worry/to concern oneself with/worried/anxiety/sorrow/(literary) to observe mourning,1
攸,,you1,,攸,0,1,0,"distant, far/adverbial prefix",1
櫌,,you1,,櫌,0,1,0,harrow,1
耰,,you1,,耰,0,1,0,harrow,1
鄾,,you1,,鄾,0,1,0,place name,1
麀,,you1,,麀,0,1,0,female deer/doe/female animal,1
冘,,you2,,冘,0,1,0,(bound form) mostly used in either 冘豫[you2 yu4] or 冘疑[you2 yi2],1
尤,,you2,,尤,0,1,0,"outstanding/particularly, especially/a fault/to express discontentment against",1
斿,,you2,,斿,0,1,0,scallops along lower edge of flag,1
楢,,you2,,楢,0,1,0,Quercus glandulifera,1
油,,you2,,油,0,1,0,"oil/fat/grease/petroleum/to apply tung oil, paint or varnish/oily/greasy/glib/cunning",1
游,,you2,,游,0,1,0,to swim/variant of 遊|游[you2],1
犹,,you2,,猶,0,1,0,as if/(just) like/just as/still/yet,1
猷,,you2,,猷,0,1,0,to plan/to scheme,1
由,,you2,,由,0,1,0,to follow/from/because of; due to/by; via; through/(before a noun and a verb) it is for ... to ...,1
疣,,you2,,疣,0,1,0,nodule/wart,1
繇,,you2,,繇,0,1,0,cause/means,1
肬,,you2,,肬,0,1,0,variant of 疣[you2],1
莜,,you2,,莜,0,1,0,see 莜麥|莜麦[you2 mai4],1
莸,,you2,,蕕,0,1,0,Caryopteris divaricata,1
蚰,,you2,,蚰,0,1,0,see 蚰蜒[you2 yan5],1
蝣,,you2,,蝣,0,1,0,Ephemera strigata,1
訧,,you2,,訧,0,1,0,fault/mistake,1
𬨎,,you2,,輶,0,1,0,light carriage/trifling,1
逌,,you2,,逌,0,1,0,distant/joyous/satisfied,1
游,,you2,,遊,0,1,0,to walk/to tour/to roam/to travel,1
邮,,you2,,郵,0,1,0,post (office)/mail,1
铀,,you2,,鈾,0,1,0,uranium (chemistry)/Taiwan pr. [you4],1
鱿,,you2,,魷,0,1,0,cuttlefish,1
丣,,you3,,丣,0,1,0,old variant of 酉[you3],1
卣,,you3,,卣,0,1,0,wine container,1
友,,you3,,友,0,1,0,friend,1
懮,,you3,,懮,0,1,0,grievous/relaxed,1
有,,you3,,有,0,1,0,to have; there is/(bound form) having; with; -ful; -ed; -al (as in 有意[you3 yi4] intentional),1
槱,,you3,,槱,0,1,0,ritual bonfire,1
泑,,you3,,泑,0,1,0,"the vitreous glaze on china, porcelain etc",1
