id	zi	alias	pinyin	is_radical	is_active	desc_en
5436	芥	芥	jie4	0	0	mustard
11552	芫	芫	yan2	0	0	used in 芫荽[yan2 sui5]
12430	芫	芫	yuan2	0	0	lilac daphne (Daphne genkwa), used in Chinese herbal medicine
884	芮	芮	rui4	0	0	surname Rui
8978	芮	芮	rui4	0	0	small
11155	芯	芯	xin1	0	0	(bound form) the pith of the rush plant (used as a lampwick)
11170	芯	芯	xin4	0	0	used in 芯子[xin4 zi5]/Taiwan pr. [xin1]
560	花	花	hua1	0	0	surname Hua
4602	花	花	hua1	0	0	flower/blossom/CL:朵[duo3],支[zhi1],束[shu4],把[ba3],盆[pen2],簇[cu4]/fancy pattern/florid/to spend (money, time)/(coll.) lecherous/lustful
4603	花	芲	hua1	0	0	old variant of 花[hua1]
4605	花	蘤	hua1	0	0	variant of 花[hua1]/flower/blossom/also pr. [wei3]
4540	芴	芴	hu1	0	0	(old) vaguely/suddenly
10669	芴	芴	wu4	0	0	fluorene C13H10/(old) name of an edible wild plant
11949	芸	芸	yi4	0	0	Japanese variant of 藝|艺[yi4]
12503	芸	芸	yun2	0	0	common rue (Ruta graveolens)/(used in old compounds relating to books because in former times rue was used to protect books from insect damage)
12504	芸	蕓	yun2	0	0	see 蕓薹|芸薹[yun2 tai2]
3544	芾	芾	fei4	0	0	see 蔽芾[bi4 fei4]
3692	芾	芾	fu2	0	0	luxuriance of vegetation
368	苌	萇	chang2	0	0	surname Chang
2158	苌	萇	chang2	0	0	plant mentioned in Book of Songs, uncertainly identified as carambola or star fruit (Averrhoa carambola)
358	苍	蒼	cang1	0	0	surname Cang
1989	苍	蒼	cang1	0	0	dark blue/deep green/ash-gray
951	苏	蘇	su1	0	0	surname Su/abbr. for Soviet Union 蘇維埃|苏维埃 or 蘇聯|苏联/abbr. for Jiangsu province 江蘇|江苏/abbr. for Suzhou city 蘇州|苏州
9667	苏	囌	su1	0	0	used in 嚕囌|噜苏[lu1 su1]
9668	苏	甦	su1	0	0	variant of 蘇|苏[su1]/to revive
9671	苏	蘇	su1	0	0	Perilla frutescens (Chinese basil or wild red basil)/place name/to revive/used as phonetic in transliteration
9672	苏	蘓	su1	0	0	old variant of 蘇|苏[su1]
1189	苑	苑	yuan4	0	0	surname Yuan
12450	苑	苑	yuan4	0	0	park
9826	苔	苔	tai1	0	0	used in 舌苔[she2 tai1]
220	苔	苔	tai2	0	0	moss;  lichen
9203	苕	苕	shao2	0	0	see 紅苕|红苕[hong2 shao2]
10069	苕	苕	tiao2	0	0	reed grass/Chinese trumpet vine (Campsis grandiflora) (old)
763	苗	苗	miao2	0	0	Hmong or Miao ethnic group of southwest China/surname Miao
7360	苗	苗	miao2	0	0	sprout
502	苟	苟	gou3	0	0	surname Gou
4022	苟	苟	gou3	0	0	if/supposing/careless/negligent/temporarily
5704	苣	苣	ju4	0	0	lettuce, see 萵苣|莴苣
8729	苣	苣	qu3	0	0	bound form used only in 苣蕒菜|苣荬菜[qu3 mai3 cai4]/Taiwan pr. [ju4]  to steal/(literary) to perturb/Taiwan pr. [rang2]
1148	英	英	ying1	0	0	United Kingdom/British/England/English/abbr. for 英國|英国[Ying1 guo2]
12081	英	英	ying1	0	0	hero/outstanding/excellent/(literary) flower/blossom
636	苴	苴	ju1	0	0	surname Ju
5637	苴	苴	ju1	0	0	(hemp)/sack cloth
8151	苹	苹	ping2	0	0	(artemisia)/duckweed
8154	苹	蘋	ping2	0	0	apple
455	范	范	fan4	0	0	surname Fan
3473	范	範	fan4	0	0	pattern/model/example
5064	茄	茄	jia1	0	0	"""phonetic character used in loanwords for the sound """"jia"""", although 夾|夹[jia2] is more common"""
8530	茄	茄	qie2	0	0	eggplant
744	茅	茅	mao2	0	0	surname Mao
7134	茅	茅	mao2	0	0	reeds/rushes
7135	茆	茆	mao2	0	0	variant of 茅[mao2]/thatch
7149	茆	茆	mao3	0	0	type of water plant/(dialect) loess hills
8438	茜	茜	qian4	0	0	Rubia cordifolia/Indian madder/munjeet
10752	茜	茜	xi1	0	0	used in the transliteration of people's names
5172	茧	繭	jian3	0	0	(bound form) cocoon/(bound form) callus (variant of 趼[jian3])
5174	茧	蠒	jian3	0	0	variant of 繭|茧[jian3]
881	茹	茹	ru2	0	0	surname Ru
8930	茹	茹	ru2	0	0	to eat/(extended meaning) to endure/putrid smell/vegetables/roots (inextricably attached to the plant)
1093	荀	荀	xun2	0	0	surname Xun
11436	荀	荀	xun2	0	0	herb (old)
2728	荅	荅	da1	0	0	variant of 答[da1]
2741	荅	荅	da2	0	0	variant of 答[da2]
2005	草	艸	cao3	0	0	variant of 草[cao3]
2007	草	草	cao3	0	0	grass/straw/manuscript/draft (of a document)/careless/rough/CL:棵[ke1],撮[zuo3],株[zhu1],根[gen1]
2010	草	草	cao4	0	0	variant of 肏[cao4]
9993	荑	荑	ti2	0	0	(grass)
11843	荑	荑	yi2	0	0	to weed
6507	荔	茘	li4	0	0	variant of 荔[li4]
6508	荔	荔	li4	0	0	litchi
8507	荞	荍	qiao2	0	0	common mallow (Malva sinensis)/variant of 蕎|荞[qiao2]
8509	荞	蕎	qiao2	0	0	used in 蕎麥|荞麦[qiao2 mai4]
5025	荠	薺	ji4	0	0	see 薺菜|荠菜[ji4 cai4]
8290	荠	薺	qi2	0	0	water chestnut
2859	荡	盪	dang4	0	0	variant of 蕩|荡[dang4]
2863	荡	蕩	dang4	0	0	to wash/to squander/to sweep away/to move/to shake/dissolute/pond
9930	荡	盪	tang4	0	0	variant of 燙|烫[tang4]/variant of 趟[tang4]
877	荣	榮	rong2	0	0	surname Rong
8894	荣	榮	rong2	0	0	glory/honor/thriving
12055	荫	廕	yin4	0	0	variant of 蔭|荫[yin4], shade
12059	荫	蔭	yin4	0	0	shade
11735	药	葯	yao4	0	0	leaf of the iris/variant of 藥|药[yao4]
11737	药	藥	yao4	0	0	medicine/drug/substance used for a specific purpose (e.g. poisoning, explosion, fermenting)/CL:種|种[zhong3],服[fu4],味[wei4]/to poison
540	荷	荷	he2	0	0	Holland/the Netherlands/abbr. for 荷蘭|荷兰[He2 lan2]
4404	荷	荷	he2	0	0	lotus
4430	荷	荷	he4	0	0	to carry on one's shoulder or back/burden/responsibility
695	莅	涖	li4	0	0	river in Hebei
6487	莅	涖	li4	0	0	variant of 蒞|莅[li4], to attend
6510	莅	蒞	li4	0	0	to attend (an official function)/to be present/to administer/to approach (esp. as administrator)
9089	莎	莎	sha1	0	0	"""katydid (family Tettigoniidae)/phonetic """"sha"""" used in transliteration"""
9781	莎	莎	suo1	0	0	see 莎草[suo1 cao3]/see 摩莎[mo2 suo1]
638	莒	莒	ju3	0	0	Zhou Dynasty vassal state in modern day Shandong Province
5676	莒	莒	ju3	0	0	alternative name for taro (old)
910	莘	莘	shen1	0	0	surname Shen
9264	莘	莘	shen1	0	0	long/numerous
11156	莘	莘	xin1	0	0	Asarum/Wild ginger/also 細辛|细辛[xi4 xin1]
4136	莞	莞	guan1	0	0	Skimmia japonica
4151	莞	莞	guan3	0	0	(district)
10375	莞	莞	wan3	0	0	smile
3696	莩	莩	fu2	0	0	membrane lining inside a cylindrical stem/culm
8099	莩	莩	piao3	0	0	used for 殍 piǎo, to die of starvation
770	莫	莫	mo4	0	0	surname Mo
7481	莫	莫	mo4	0	0	do not/there is none who
9359	莳	蒔	shi2	0	0	see 蒔蘿|莳萝[shi2 luo2]
9414	莳	蒔	shi4	0	0	to grow/to transplant/Taiwan pr. [shi2]
76	获	穫	huo4	0	0	(bound form) to reap;  to harvest
110	获	獲	huo4	0	0	(literary) to catch;  to capture/(literary) to get
12085	莺	鶯	ying1	0	0	oriole or various birds of the Sylvidae family including warblers
12087	莺	鸎	ying1	0	0	variant of 鶯|莺[ying1]
2539	莼	蒓	chun2	0	0	edible water plant/Brasenia schreberi
2540	莼	蓴	chun2	0	0	edible water plant/Brasenia schreberi
10376	菀	菀	wan3	0	0	bound form used in 紫菀[zi3 wan3]
12362	菀	菀	yu4	0	0	luxuriance of growth
5812	菌	菌	jun1	0	0	germ/bacteria/fungus/mold/Taiwan pr. [jun4]
5837	菌	菌	jun4	0	0	mushroom
6738	菱	菱	ling2	0	0	water caltrop (Trapa species)
6739	菱	蔆	ling2	0	0	variant of 菱[ling2]
461	菲	菲	fei1	0	0	abbr. for the Philippines 菲律賓|菲律宾[Fei1 lu:4 bin1]
3506	菲	菲	fei1	0	0	luxuriant (plant growth)/rich with fragrance/phenanthrene C14H10
3524	菲	菲	fei3	0	0	poor/humble/unworthy/radish (old)
11523	菸	菸	yan1	0	0	variant of 煙|烟[yan1]/cigarette/tobacco/smoke
12229	菸	菸	yu1	0	0	to wither/dried leaves/faded/withered
1060	萧	蕭	xiao1	0	0	surname Xiao
11038	萧	蕭	xiao1	0	0	miserable/desolate/dreary/Chinese mugwort
11341	萱	萱	xuan1	0	0	orange day-lily (Hemerocallis flava)
11342	萱	萲	xuan1	0	0	old variant of 萱[xuan1]
11344	萱	蕿	xuan1	0	0	old variant of 萱[xuan1]
11345	萱	藼	xuan1	0	0	old variant of 萱[xuan1]
11346	萱	蘐	xuan1	0	0	old variant of 萱[xuan1]
1722	萹	萹	bian1	0	0	see 萹蓄[bian1 xu4]/Taiwan pr. [pian1]
1734	萹	萹	bian3	0	0	see 萹豆[bian3 dou4]
3342	萼	萼	e4	0	0	calyx of a flower
3343	萼	蕚	e4	0	0	old variant of 萼[e4]
6202	落	落	la4	0	0	to leave out/to be missing/to leave behind or forget to bring/to lag or fall behind
6326	落	落	lao4	0	0	colloquial reading for 落[luo4] in certain compounds
7030	落	落	luo4	0	0	to fall or drop/(of the sun) to set/(of a tide) to go out/to lower/to decline or sink/to lag or fall behind/to fall onto/to rest with/to get or receive/to write down/whereabouts/settlement
3918	葛	葛	ge2	0	0	kudzu (Pueraria lobata)/hemp cloth
491	葛	葛	ge3	0	0	surname Ge
818	葡	葡	pu2	0	0	Portugal/Portuguese/abbr. for 葡萄牙[Pu2 tao2 ya2]
8203	葡	葡	pu2	0	0	used in 葡萄[pu2 tao5]
437	董	董	dong3	0	0	surname Dong
3133	董	董	dong3	0	0	to supervise/to direct/director
12581	葬	塟	zang4	0	0	old variant of 葬[zang4]
12586	葬	葬	zang4	0	0	to bury (the dead)/to inter
2991	蒂	蒂	di4	0	0	stem (of fruit)
2992	蒂	蔕	di4	0	0	variant of 蒂[di4]  to call out
666	蒉	蕢	kui4	0	0	surname Kui
6137	蒉	蕢	kui4	0	0	Amaranthus mangostanus
7242	蒙	矇	meng1	0	0	to deceive/to cheat/to hoodwink/to make a wild guess
7243	蒙	蒙	meng1	0	0	(knocked) unconscious/dazed/stunned
750	蒙	蒙	meng2	0	0	surname Meng
7253	蒙	濛	meng2	0	0	drizzle/mist
7258	蒙	矇	meng2	0	0	blind/dim-sighted
7263	蒙	蒙	meng2	0	0	to cover/ignorant/to suffer (misfortune)/to receive (a favor)/to cheat
751	蒙	蒙	meng3	0	0	Mongol ethnic group/abbr. for Mongolia 蒙古國|蒙古国[Meng3 gu3 guo2]/Taiwan pr. [Meng2]
819	蒲	蒲	pu2	0	0	surname Pu/old place name
8205	蒲	蒲	pu2	0	0	refers to various monocotyledonous flowering plants including Acorus calamus and Typha orientalis/common cattail/bullrush
879	蓉	蓉	rong2	0	0	short name for Chengdu 成都[Cheng2 du1]
8902	蓉	蓉	rong2	0	0	paste made by mashing beans or seeds etc/used in 芙蓉[fu2 rong2], lotus
9778	蓑	簑	suo1	0	0	variant of 蓑[suo1]
9782	蓑	蓑	suo1	0	0	rain coat made of straw etc
11727	蓔	蓔	yao3	0	0	a variety of grass
13336	蓔	蓔	zhuo2	0	0	old variant of 䅵[zhuo2]
669	蓝	藍	lan2	0	0	surname Lan
6243	蓝	藍	lan2	0	0	blue/indigo plant
591	蓟	薊	ji4	0	0	surname Ji/ancient Chinese city state near modern day Beijing
5024	蓟	薊	ji4	0	0	cirsium/thistle
807	蓬	蓬	peng2	0	0	surname Peng
7989	蓬	蓬	peng2	0	0	fleabane (family Asteraceae)/disheveled/classifier for luxuriant plants, smoke, ashes, campfires: clump, puff
6633	蓼	蓼	liao3	0	0	polygonum/smartweed
6917	蓼	蓼	lu4	0	0	luxuriant growth
292	蔂	虆	lei2	0	0	to entwine/creeper;  bramble/(literary) basket for carrying soil
6354	蔂	蔂	lei2	0	0	basket for carrying earth
956	蔌	蔌	su4	0	0	surname Su
9697	蔌	蔌	su4	0	0	(literary) vegetables
7385	蔑	蔑	mie4	0	0	to belittle/nothing
7387	蔑	衊	mie4	0	0	defiled with blood
7085	蔓	蔓	man2	0	0	turnip/Brassica campestris
7104	蔓	蔓	man4	0	0	creeper/to spread
10506	蔚	蔚	wei4	0	0	Artemisia japonica/luxuriant/resplendent/impressive
1176	蔚	蔚	yu4	0	0	surname Yu/place name
709	蔺	藺	lin4	0	0	surname Lin
6707	蔺	藺	lin4	0	0	juncus effusus
1865	蕃	蕃	bo1	0	0	see 吐蕃[Tu3 bo1]
3438	蕃	蕃	fan1	0	0	variant of 番[fan1]/foreign (non-Chinese)
3454	蕃	蕃	fan2	0	0	luxuriant/flourishing/to reproduce/to proliferate
5290	蕉	蕉	jiao1	0	0	banana
8508	蕉	蕉	qiao2	0	0	see 蕉萃[qiao2 cui4]
8967	蕊	橤	rui3	0	0	variant of 蕊[rui3]
8969	蕊	蕊	rui3	0	0	stamen/pistil
8970	蕊	蕋	rui3	0	0	variant of 蕊[rui3]
8971	蕊	蘂	rui3	0	0	variant of 蕊[rui3]
600	蕑	蕑	jian1	0	0	surname Jian
5139	蕑	蕑	jian1	0	0	Eupatorium chinensis
1517	薄	薄	bao2	0	0	thin/cold in manner/indifferent/weak/light/infertile
354	薄	薄	bo2	0	0	surname Bo
1889	薄	薄	bo2	0	0	meager/slight/weak/ungenerous or unkind/frivolous/to despise/to belittle/to look down on/to approach or near
1908	薄	薄	bo4	0	0	see 薄荷[bo4 he5]
1090	薛	薛	xue1	0	0	surname Xue/vassal state during the Zhou Dynasty (1046-256 BC)
11386	薛	薛	xue1	0	0	wormwood like grass (classical)
9489	薯	薯	shu3	0	0	potato/yam
9490	薯	藷	shu3	0	0	variant of 薯[shu3]
7065	薶	薶	mai2	0	0	old variant of 埋[mai2]
10580	薶	薶	wo1	0	0	to make dirty/to soil
1086	藇	藇	xu4	0	0	surname Xu
11321	藇	藇	xu4	0	0	beautiful
586	藉	藉	ji2	0	0	surname Ji
4956	藉	藉	ji2	0	0	to insult/to walk all over (sb)
5438	藉	藉	jie4	0	0	sleeping mat/to placate
1993	藏	藏	cang2	0	0	to conceal/to hide away/to harbor/to store/to collect
1201	藏	藏	zang4	0	0	Tibet/abbr. for Xizang or Tibet Autonomous Region 西藏[Xi1 zang4]
12587	藏	藏	zang4	0	0	storehouse/depository/Buddhist or Taoist scripture
9971	藤	籐	teng2	0	0	variant of 藤[teng2]
9973	藤	藤	teng2	0	0	rattan/cane/vine
864	蘧	蘧	qu2	0	0	surname Qu
8716	蘧	蘧	qu2	0	0	Dianthus superbus
1165	虞	虞	yu2	0	0	surname Yu
12272	虞	虞	yu2	0	0	to expect/to anticipate/to worry/to cheat
2367	虫	虫	chong2	0	0	variant of 蟲|虫[chong2]
2368	虫	蟲	chong2	0	0	lower form of animal life, including insects, insect larvae, worms and similar creatures/CL:條|条[tiao2],隻|只[zhi1]/(fig.) person with a particular undesirable characteristic
9335	虱	虱	shi1	0	0	louse
9336	虱	蝨	shi1	0	0	louse
4749	虺	虺	hui1	0	0	sick/with no ambition
4771	虺	虺	hui3	0	0	mythical venomous snake
7264	虻	虻	meng2	0	0	horsefly/gadfly
7265	虻	蝱	meng2	0	0	old variant of 虻[meng2]
4267	虾	蝦	ha2	0	0	used in 蝦蟆|虾蟆[ha2 ma5]
10849	虾	蝦	xia1	0	0	shrimp/prawn
7040	蚂	螞	ma1	0	0	dragonfly
7053	蚂	螞	ma3	0	0	ant
7059	蚂	螞	ma4	0	0	grasshopper
10537	蚊	蚊	wen2	0	0	mosquito
10538	蚊	螡	wen2	0	0	old variant of 蚊[wen2]
10539	蚊	蟁	wen2	0	0	old variant of 蚊[wen2]
1500	蚌	蚌	bang4	0	0	mussel/clam
338	蚌	蚌	beng4	0	0	abbr. for Bengbu prefecture-level city 蚌埠市[Beng4 bu4 shi4], Anhui
384	蚩	蚩	chi1	0	0	surname Chi
2303	蚩	蚩	chi1	0	0	ignorant/worm
9221	蛇	虵	she2	0	0	variant of 蛇[she2]
9222	蛇	蛇	she2	0	0	snake/serpent/CL:條|条[tiao2]
417	蛋	蛋	dan4	0	0	variant of 蜑[Dan4]
2832	蛋	蛋	dan4	0	0	egg/CL:個|个[ge4],打[da2]/oval-shaped thing
4762	蛔	痐	hui2	0	0	old variant of 蛔[hui2]
4764	蛔	蚘	hui2	0	0	variant of 蛔[hui2]
4765	蛔	蛔	hui2	0	0	roundworm/Ascaris lumbricoides
4766	蛔	蛕	hui2	0	0	old variant of 蛔[hui2]
4767	蛔	蜖	hui2	0	0	old variant of 蛔[hui2]
10324	蛙	蛙	wa1	0	0	frog/CL:隻|只[zhi1]
10325	蛙	鼃	wa1	0	0	old variant of 蛙[wa1]
3919	蛤	蛤	ge2	0	0	clam
4266	蛤	蛤	ha2	0	0	frog/toad
9196	蛸	蛸	shao1	0	0	long-legged spider
11040	蛸	蛸	xiao1	0	0	see 螵蛸[piao1 xiao1]
3587	蜂	䗬	feng1	0	0	variant of 蜂[feng1]
3603	蜂	蜂	feng1	0	0	bee/wasp
3604	蜂	蠭	feng1	0	0	old variant of 蜂[feng1]
12815	蜇	蜇	zhe1	0	0	to sting
12830	蜇	蜇	zhe2	0	0	jellyfish
1182	蜎	蜎	yuan1	0	0	surname Yuan
12403	蜎	蜎	yuan1	0	0	larva of mosquito
2993	蝃	蝃	di4	0	0	rainbow
13309	蝃	蝃	zhuo1	0	0	see 蝃蝥[zhuo1 mao2]
11075	蝎	蝎	xie1	0	0	variant of 蠍|蝎[xie1]
11076	蝎	蠍	xie1	0	0	scorpion
3086	蝶	蜨	die2	0	0	variant of 蝶[die2]
3087	蝶	蝶	die2	0	0	(bound form) butterfly
6280	螂	蜋	lang2	0	0	variant of 螂[lang2]
6281	螂	螂	lang2	0	0	dragonfly/mantis
8903	融	融	rong2	0	0	to melt/to thaw/to blend/to merge/to be in harmony
8904	融	螎	rong2	0	0	old variant of 融[rong2]
9415	螫	螫	shi4	0	0	(literary) (of a bee or spider etc) to sting or bite
12816	螫	螫	zhe1	0	0	(of a bee or spider etc) to sting or bite/(of an irritant) to make (one's eyes or skin) sting
7045	蟆	蟆	ma2	0	0	toad
7046	蟆	蟇	ma2	0	0	old variant of 蟆[ma2]
617	蟜	蟜	jiao3	0	0	surname Jiao
5327	蟜	蟜	jiao3	0	0	(insect)
11135	蟹	蟹	xie4	0	0	crab
11136	蟹	蠏	xie4	0	0	variant of 蟹[xie4]
8933	蠕	蝡	ru2	0	0	variant of 蠕[ru2]
8934	蠕	蠕	ru2	0	0	to squirm/to wiggle/to wriggle/Taiwan pr. [ruan3]
6421	蠡	蠡	li2	0	0	calabash
6441	蠡	蠡	li3	0	0	wood-boring insect
2546	蠢	惷	chun3	0	0	variant of 蠢[chun3]/stupid
2547	蠢	蠢	chun3	0	0	stupid/sluggish/clumsy/to wiggle (of worms)/to move in a disorderly fashion
7799	衄	䶊	nu:4	0	0	old variant of 衄[nu:4]
7801	衄	衂	nu:4	0	0	variant of 衄[nu:4]
7802	衄	衄	nu:4	0	0	to bleed from the nose (or from the ears, gums etc)/fig. to be defeated
4344	行	行	hang2	0	0	row/line/commercial firm/line of business/profession/to rank (first, second etc) among one's siblings (by age)/(in data tables) row/(Tw) column
11188	行	行	xing2	0	0	to walk/to go/to travel/a visit/temporary/makeshift/current/in circulation/to do/to perform/capable/competent/effective/all right/OK!/will do/behavior/conduct/Taiwan pr. [xing4] for the behavior-conduct sense
10906	衔	啣	xian2	0	0	variant of 銜|衔[xian2]
10919	衔	衘	xian2	0	0	variant of 銜|衔[xian2]
10922	衔	銜	xian2	0	0	bit (of a bridle)/to hold in the mouth/to harbor (feelings)/to link/to accept/rank/title
1095	衙	衙	ya2	0	0	surname Ya
11484	衙	衙	ya2	0	0	office/yamen 衙門|衙门
11808	衣	衣	yi1	0	0	clothes/CL:件[jian4]/Kangxi radical 145
11958	衣	衣	yi4	0	0	to dress/to wear/to put on (clothes)
244	表	錶	biao3	0	0	watch (timepiece)/meter;  gauge
1783	表	表	biao3	0	0	exterior surface/family relationship via females/to show (one's opinion)/a model/a table (listing information)/a form/a meter (measuring sth)
2062	衩	衩	cha3	0	0	open seam of a garment/shorts/panties
2071	衩	衩	cha4	0	0	slit on either side of robe
2670	衰	衰	cui1	0	0	mourning garments
9522	衰	衰	shuai1	0	0	to decline/to wane/to become weak or feeble
8868	衽	衽	ren4	0	0	(literary) overlapping part of Chinese gown/lapel/sleeping mat
8869	衽	袵	ren4	0	0	variant of 衽[ren4]
1188	袁	袁	yuan2	0	0	surname Yuan
12435	袁	袁	yuan2	0	0	long robe (old)
7701	袅	嫋	niao3	0	0	delicate/graceful
7702	袅	嬝	niao3	0	0	delicate/graceful
7705	袅	裊	niao3	0	0	delicate/graceful
7706	袅	褭	niao3	0	0	variant of 裊|袅[niao3]
9885	袒	袒	tan3	0	0	to bare
9886	袒	襢	tan3	0	0	old variant of 袒[tan3]
10333	袜	襪	wa4	0	0	socks/stockings
10334	袜	韈	wa4	0	0	variant of 韤|袜[wa4]
10335	袜	韤	wa4	0	0	variant of 襪|袜[wa4]
1229	袟	袟	zhi4	0	0	surname Zhi
13056	袟	袟	zhi4	0	0	book cover
7324	袮	袮	mi5	0	0	used in rare Japanese place names such as 袮宜町 Minorimachi and 袮宜田 Minorita
784	袮	袮	ni3	0	0	You/Thou (of deity)/variant of 你[ni3]
2275	裎	裎	cheng2	0	0	to take off one's clothes/naked
2281	裎	裎	cheng3	0	0	an ancient type of clothing
852	裘	裘	qiu2	0	0	surname Qiu
8662	裘	裘	qiu2	0	0	fur/fur coat
8803	裙	帬	qun2	0	0	old variant of 裙[qun2]
8806	裙	裙	qun2	0	0	skirt/CL:條|条[tiao2]
8807	裙	裠	qun2	0	0	old variant of 裙[qun2]
6038	裤	袴	ku4	0	0	variant of 褲|裤[ku4]
6039	裤	褲	ku4	0	0	underpants/trousers/pants
5175	裥	襇	jian3	0	0	variant of 襉|裥[jian3]
5176	裥	襉	jian3	0	0	(dialect) fold or pleat (in clothing)
1691	裨	裨	bi4	0	0	to benefit/to aid/advantageous/profitable
811	裨	裨	pi2	0	0	surname Pi
8033	裨	裨	pi2	0	0	subordinate/secondary/small
805	裴	裴	pei2	0	0	surname Pei
7948	裴	裴	pei2	0	0	(of a garment) long and flowing
7949	裴	裵	pei2	0	0	variant of 裴[pei2]
7017	裸	臝	luo3	0	0	variant of 裸[luo3]
7020	裸	裸	luo3	0	0	naked
7021	裸	躶	luo3	0	0	variant of 裸[luo3]
10021	裼	裼	ti4	0	0	baby's quilt
10758	裼	裼	xi1	0	0	to bare the upper body
1513	褒	褒	bao1	0	0	to praise/to commend/to honor/(of clothes) large or loose
1514	褒	襃	bao1	0	0	variant of 褒[bao1]
1523	褓	緥	bao3	0	0	variant of 褓[bao3]
1525	褓	褓	bao3	0	0	cloth for carrying baby on back
396	褚	褚	chu3	0	0	surname Chu
13196	褚	褚	zhu3	0	0	padding (in garment)/to store up/pocket/Taiwan pr. [chu3]
10243	褪	褪	tui4	0	0	to take off (clothes)/to shed feathers/(of color) to fade/to discolor
10264	褪	褪	tun4	0	0	to slip out of sth/to hide sth in one's sleeve
10782	褶	褶	xi2	0	0	(arch.) court dress
12841	褶	褶	zhe3	0	0	pleat/crease/Taiwan pr. [zhe2]
8476	襁	繦	qiang3	0	0	string of copper coins/variant of 襁[qiang3]
8478	襁	襁	qiang3	0	0	cloth for carrying baby on back
1056	襄	襄	xiang1	0	0	surname Xiang
10985	襄	襄	xiang1	0	0	to help/to assist/mutual assistance/to rush into or up/to raise or hold up/high/tall/old variant of 欀/chariot horse (old)/change (old)
1042	西	西	xi1	0	0	the West/abbr. for Spain 西班牙[Xi1 ban1 ya2]/Spanish
10759	西	西	xi1	0	0	west
106	要	要	yao1	0	0	(bound form) to demand;  to coerce
62	要	要	yao4	0	0	to want;  to need
843	覃	覃	qin2	0	0	surname Qin
975	覃	覃	tan2	0	0	surname Tan
9871	覃	覃	tan2	0	0	deep
5354	覐	覐	jiao4	0	0	old variant of 覺|觉[jiao4]
5790	覐	覐	jue2	0	0	old variant of 覺|觉[jue2]
5216	见	見	jian4	0	0	to see/to meet/to appear (to be sth)/to interview/opinion/view
10965	见	見	xian4	0	0	to appear/also written 現|现[xian4]
4140	观	觀	guan1	0	0	to look at/to watch/to observe/to behold/to advise/concept/point of view/outlook
513	观	觀	guan4	0	0	surname Guan
4168	观	觀	guan4	0	0	Taoist monastery/palace gate watchtower/platform
4193	规	槼	gui1	0	0	variant of 規|规[gui1]
4203	规	規	gui1	0	0	compass/a rule/regulation/to admonish/to plan/to scheme
7320	觅	覓	mi4	0	0	(literary) to seek/to find
7321	觅	覔	mi4	0	0	old variant of 覓|觅[mi4]
9408	视	眎	shi4	0	0	variant of 視|视[shi4]/variant of 示[shi4]
9409	视	眡	shi4	0	0	old variant of 視|视[shi4]
9417	视	視	shi4	0	0	(bound form) to look at
5355	觉	覺	jiao4	0	0	a nap/a sleep/CL:場|场[chang2]
5792	觉	覺	jue2	0	0	to feel/to find that/thinking/awake/aware
5328	角	角	jiao3	0	0	angle/corner/horn/horn-shaped/unit of money equal to 0.1 yuan, or 10 cents (a dime)/CL:個|个[ge4]
646	角	角	jue2	0	0	surname Jue
5793	角	角	jue2	0	0	role (theater)/to compete/ancient three legged wine vessel/third note of pentatonic scale
13359	觜	觜	zi1	0	0	number 20 of the 28 constellations 二十八宿, approx. Orion 獵戶座|猎户座
13474	觜	觜	zui3	0	0	variant of 嘴[zui3]
5426	解	解	jie3	0	0	to divide/to break up/to split/to separate/to dissolve/to solve/to melt/to remove/to untie/to loosen/to open/to emancipate/to explain/to understand/to know/a solution/a dissection
5441	解	解	jie4	0	0	to transport under guard
1066	解	解	xie4	0	0	surname Xie
11138	解	解	xie4	0	0	acrobatic display (esp. on horseback) (old)/variant of 懈[xie4] and 邂[xie4] (old)
5427	觧	觧	jie3	0	0	variant of 解[jie3]
5442	觧	觧	jie4	0	0	variant of 解[jie4]
11139	觧	觧	xie4	0	0	variant of 解[xie4]
547	訇	訇	hong1	0	0	surname Hong
4472	訇	訇	hong1	0	0	sound of a crash
1143	訚	誾	yin2	0	0	surname Yin
12027	訚	誾	yin2	0	0	respectful/to speak gently
1257	訾	訾	zi1	0	0	surname Zi
13360	訾	訾	zi1	0	0	to calculate/to assess/wealth
13390	訾	訾	zi3	0	0	to slander/to detest
1209	詹	詹	zhan1	0	0	surname Zhan
12721	詹	詹	zhan1	0	0	excellent/verbose
592	计	計	ji4	0	0	surname Ji
5028	计	計	ji4	0	0	to calculate/to compute/to count/to regard as important/to plan/ruse/meter/gauge
1083	许	許	xu3	0	0	surname Xu
11290	许	許	xu3	0	0	to allow/to permit/to promise/to praise/somewhat/perhaps
3312	讹	訛	e2	0	0	error/false/to extort
3313	讹	譌	e2	0	0	variant of 訛|讹[e2]
733	论	論	lun2	0	0	abbr. for 論語|论语[Lun2 yu3], The Analects (of Confucius)
6998	论	論	lun4	0	0	opinion/view/theory/doctrine/to discuss/to talk about/to regard/to consider/per/by the (kilometer, hour etc)
12939	证	証	zheng4	0	0	to admonish/variant of 證|证[zheng4]
12941	证	證	zheng4	0	0	certificate/proof/to prove/to demonstrate/to confirm/variant of 症[zheng4]
9361	识	識	shi2	0	0	to know/knowledge/Taiwan pr. [shi4]
